RegionID,SizeRank,RegionName,RegionType,StateName,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20
394902,37,"Nashville, TN",Msa,TN,166625,170958,175033,176933,175233,171900,168933,166225,164614,162796,163205,162515,161967,162300,164633,166333,164967,160117,157117,155833,158017,157683,156833,156133,156433,159933,164300,170667,174083,172961,169900,164817,163273,162997,159997,158163,157117,160450,163950,169333,174083,170750,164083,159642,163976,164045,163736,159832,162396,167396,173751,180118,180118,176667,173300,173300,176600,173300,171600,167633,172630,178297,187297,192633,193000,189633,185967,184967,185992,183892,183208,181217,183483,187217,195217,200717,202667,197333,194054,194054,197054,197697,197330,197963,201567,206933,213267,217975,218642,218308,216967,216767,218800,218800,218633,217717,221383,228383,234305,241294,241861,240756,239733,239200,241933,240633,241633,243333,246667,253333,259667,264633,265558,263392,261425,262167,265233,266067,266314,266080,270580,275333,280967,285967,287633,281667,277667,275586,281886,281052,280467,280117,283617,291283,297000,301633,301633,298623,296156,296123,297467,294767,289974,290661,297061,303529,306142,311608,316633
395005,38,"Providence, RI",Msa,RI,253333,252833,254833,254833,251983,245650,242300,235217,231217,222900,216667,213500,213833,216333,220417,223417,227250,224667,221333,216667,214667,214667,214967,213633,213633,213333,218333,224500,230333,230333,227500,223333,221667,218333,215000,211667,205000,207083,212417,220750,218667,215583,210083,206417,198833,194667,191483,191817,192900,196583,204883,213217,218050,211250,206500,204092,207592,204259,200858,198191,199858,207300,218300,226600,229633,224600,220967,215967,212667,213000,208333,208083,207250,213917,222833,228633,231967,227967,229167,227500,226167,223333,218333,218333,215000,223333,231667,241667,245666,242333,238999,233333,232633,232633,230967,231667,233333,240167,246833,254400,257567,255900,250000,250300,248417,246150,239183,235900,241500,248167,261667,267454,271788,270121,266750,266167,263667,259550,255800,254967,260000,265000,273333,279000,280432,277098,273098,271667,269000,265667,260667,263833,268833,280833,288650,296983,298317,296667,291667,290000,286483,287017,282017,287200,293333,303333,306667,312333,322000
394862,39,"Milwaukee, WI",Msa,WI,176633,181167,185533,188200,191033,187567,184233,179400,177067,175400,174233,171667,172333,171583,176242,177908,181325,178633,174600,171233,169267,169950,168317,169983,167667,169333,170000,176667,182083,183750,182050,178300,173300,169083,167750,163750,160000,158000,164167,170483,172817,170650,166667,161000,159317,154983,148733,145417,148417,156000,163583,167250,173917,173667,171250,159917,151583,147000,145333,146200,149833,158333,168350,176717,180800,175583,169717,163932,161765,157632,155267,156767,159333,164900,169967,179033,183700,182967,179483,177317,176300,170817,163317,162167,167500,178333,187167,188850,192850,186517,188167,178300,177467,171117,167817,168317,171667,176667,179900,177233,176400,172667,170917,168142,161975,157758,154367,156367,161333,166667,173667,177333,180650,176617,173250,171600,169967,166667,161667,161667,166667,170983,179317,184633,189400,186067,182317,179900,176567,171633,166633,172967,182667,193333,195333,195333,195100,195100,191600,189150,184150,182983,179333,183000,188575,197258,200258,203000,207317
394714,40,"Jacksonville, FL",Msa,FL,190633,192333,194633,197633,197050,194417,190579,186329,182329,179333,179833,179167,176267,173933,176267,178917,179235,172669,170069,165917,164150,162650,161483,163913,164212,164878,165282,162167,163908,162741,162408,162000,158667,156967,149967,151633,151633,156967,156933,159467,159100,156633,155133,151167,152300,147933,145600,141967,146000,152000,160333,163000,164333,158000,158517,158933,160267,162583,160208,163207,167773,175398,184033,186633,189967,188000,186333,184498,186498,186498,187983,191650,194967,200317,202317,205798,203964,200629,198532,198098,201200,197500,199767,198667,202667,204333,208701,211034,208451,202733,202067,204317,207982,206315,202883,201235,201201,206133,211133,217467,218717,214533,212133,210470,213354,209787,209033,208667,214800,221467,226465,231665,228332,226333,222000,223667,227333,228333,231667,231667,235567,237233,242233,245584,247251,243917,242055,243688,247022,243933,242300,241017,245750,247417,249700,254333,257000,256000,252667,248300,248300,245800,246667,246770,250937,254104,257333,262333,265000
394849,41,"Memphis, TN",Msa,TN,141900,146900,148817,152500,153167,150683,144350,141933,140583,140900,137872,138772,139456,145004,147437,151771,150333,150333,145333,143833,140781,137448,134581,135375,137792,140825,141417,142300,145300,146967,148333,146833,143467,136633,132617,131283,134917,133433,135439,136680,139980,140425,138350,136717,135633,134967,130028,130028,135061,140000,143000,146417,148083,145750,137667,132500,129667,129333,130717,131217,134550,141667,149333,157083,159083,157417,151967,151633,148967,146667,140000,140167,142167,148500,154888,160554,160554,157499,151499,148499,144667,142967,143967,144300,149667,153000,161333,161333,162667,159000,158167,156833,153833,149483,145150,145783,149133,155800,165167,170667,171667,164167,161000,160833,161667,157458,152571,151071,156696,162083,170250,176000,176900,173567,168233,166983,165317,165950,159133,159800,161500,174000,181317,186650,183317,179000,175333,173667,171752,166752,168085,169667,176333,181667,191667,198333,197500,190067,183400,181733,183783,182450,182283,183333,191967,198967,204967,209333,213333
394935,42,"Oklahoma City, OK",Msa,OK,119000,122333,126632,127132,128298,125667,125250,122417,121417,121167,122833,125167,123667,125333,126667,130667,129333,128000,125417,125083,124083,122633,121800,122967,124667,126167,129000,130667,131167,130500,129011,130344,129344,130833,129000,128467,126800,129967,133500,136833,135417,133083,132083,130583,130750,130083,130833,131083,132417,136083,138333,140333,140833,140833,141667,141750,141250,138750,137833,138667,140333,141000,143833,148500,151167,149667,145988,143988,144821,143006,143839,144672,148833,151667,155000,158333,158333,156667,155167,155167,156417,154583,154488,152071,152738,154500,160333,164667,165333,162333,159833,156833,155167,155667,155333,156333,156667,160267,162600,165934,166167,165000,163333,162833,164000,162630,161963,161297,163000,165500,168500,169833,170333,169333,166000,164417,163750,163750,164000,164667,168500,171167,171500,172667,172000,173667,173667,173333,172667,172667,175967,178967,182467,184167,190067,189567,190567,186167,185018,184018,183998,182646,183361,185465,191540,194159,197741,200166,205832
394807,43,"Louisville-Jefferson County, KY",Msa,KY,136667,139500,142373,143373,144540,142333,141133,135467,134800,132667,131992,129742,132575,134583,138700,139867,141867,139833,137333,133900,133067,132733,134167,136500,137500,140500,141967,146300,148633,147967,143800,143133,142500,143333,141667,141617,140950,141617,143167,147167,147167,145333,142667,140500,139167,137667,136000,138667,141167,145233,145900,145900,144667,143000,144000,144967,145967,141300,136967,134300,135800,140833,148167,154292,155292,151958,147333,145667,142000,140300,137021,137688,140055,144784,150451,154451,156833,154500,152167,148333,147667,145333,146000,147400,151400,157733,163633,166967,165633,159833,156500,153500,154300,153617,151200,150900,151583,158500,163833,172133,173967,173467,168500,167667,164800,163133,159133,159167,162167,168000,175633,180967,180633,177967,174633,175050,175083,173917,172167,170167,172167,177167,184133,190300,189567,183933,179567,177967,180967,180000,181300,180467,180800,185167,192250,200250,200250,196667,191650,188143,188643,185660,186833,187750,193005,197005,202255,211648,218155
394669,44,"Hartford, CT",Msa,CT,234633,237967,239300,240167,245167,240833,238333,231667,228333,219967,214967,213300,215667,217150,224817,230483,232333,226000,219667,218667,221333,222000,220167,218333,216000,217833,222333,231000,236633,234967,233967,232333,232333,227967,220633,213933,213300,214300,220083,222417,225750,223333,218333,211667,204925,199925,198675,198583,200583,205167,215000,224667,229333,221667,218083,211750,213083,207667,199333,192000,196000,206017,219683,225683,229333,224667,219300,211300,206300,204833,205833,204067,201067,204400,213167,222704,224704,221037,212000,209000,207167,204333,195833,196667,201167,209000,216667,220000,223233,218233,213233,207083,206083,206067,207983,203983,205667,210000,223667,230333,233667,228333,223333,216667,211667,210000,207233,208650,211150,218917,227467,233408,236075,229442,223500,215500,213983,210483,213117,216283,222075,224775,230792,236833,242500,234833,227333,216667,216667,212667,208667,207667,213300,223967,231633,237333,239000,233983,227650,225883,225437,224437,219537,221667,229167,237500,241500,245500,252167
395022,45,"Richmond, VA",Msa,VA,216667,223022,225022,227286,229229,223563,220298,215667,218613,215613,211856,205076,202409,206167,208822,211156,208572,203833,201167,198417,202992,205192,202058,197067,195200,199983,203217,209217,213567,211908,207575,202908,203506,201173,193173,191000,190000,195000,196667,201129,205963,202296,196150,188013,191679,186663,183300,178267,185967,192633,202333,209840,211490,202823,194316,196000,200000,199867,194775,193117,196388,202146,210304,213403,216941,215108,215202,209793,210110,205447,201650,200000,203333,211000,217265,218915,221915,217317,216333,213083,216417,212408,208325,203992,207333,215667,220633,226217,226883,222083,219833,218130,222297,220297,217088,215422,218088,224000,231000,236650,237059,231726,228742,230000,231650,228817,227983,228000,232046,234530,241196,246650,248333,244167,235833,234150,237317,239767,238117,235950,241500,246500,252823,254823,254823,248325,243117,243057,245065,243773,240500,242658,250158,257438,263280,266199,268903,265356,263070,259438,261318,258018,254317,252650,259317,268333,273333,277271,278919
394910,46,"New Orleans, LA",Msa,LA,165583,167333,167500,172917,172917,173583,169000,165333,164000,158967,159300,157633,160583,162250,164750,171833,171750,171250,164250,162267,159267,157933,156726,158393,160026,162300,162317,165350,168017,165958,165767,164100,167142,164333,163333,159000,158333,158833,163833,165917,164750,161417,157667,157333,157000,155817,152817,151483,155000,158333,162200,163350,165017,163483,161583,158267,159233,162633,160917,157617,156633,164667,172667,177333,176000,172867,169842,168175,168975,167333,165775,165825,165825,170717,171633,174967,171950,169733,166217,168733,170050,168533,164767,165700,169733,176000,178333,182000,179833,175833,172500,171967,175300,172633,172667,171800,175133,180800,183833,187917,184733,182567,176817,178500,176833,180433,178033,180533,179600,185500,191333,198667,198285,194285,190618,188667,192878,193844,192999,189088,187538,192050,199083,206333,206333,202667,197600,197933,198267,197603,196269,195236,196300,200633,208333,215000,216550,211550,209517,208728,212020,211970,210208,208583,212000,216300,222300,225967,228967
394425,47,"Buffalo, NY",Msa,NY,112383,117990,119573,121240,120833,117500,116500,114500,111167,106167,103333,106667,110383,115350,118583,122467,122833,120267,116433,116100,116100,119667,118667,116317,115633,116633,121650,125333,128000,131250,130917,129583,124773,124773,122107,119983,117117,119117,124300,127780,130447,130947,127000,123083,120067,117697,116113,115963,116667,121417,125917,130917,131633,129933,128117,128217,126583,125983,122083,121417,121140,124640,129307,134750,138917,138250,134817,129650,126317,124417,122450,122417,122667,125967,128383,132383,137383,138333,136667,130583,128183,125850,123767,121833,125833,127667,133667,135773,142107,141190,138250,133283,130867,131700,131667,131333,129667,130417,135750,141750,147167,146833,145500,141167,138833,135500,132632,131632,133132,139458,146458,151925,155267,156267,153800,150167,146176,145009,142843,141833,141833,145667,149750,158383,163383,165967,161733,159067,154733,151817,148983,148983,151167,155333,163667,170333,175000,173232,170899,165899,164000,161333,159083,158296,162296,170472,173259,177759,184000
395012,48,"Raleigh, NC",Msa,NC,197417,200833,205667,211667,211583,204583,204583,201333,203333,198500,197833,197167,193333,191333,186500,190167,190167,187500,185167,184167,187500,191234,186567,186234,186500,192833,200667,201500,202833,201167,201000,204750,203083,201250,195333,192000,190500,193833,199833,204000,202333,196000,193500,195667,199333,194000,189000,187333,195917,202750,207333,206750,204417,199833,198500,204000,207317,206317,196983,196917,198250,206917,208667,213667,214417,212083,213833,211083,217917,214833,215833,212917,214917,218917,222000,225000,225000,223333,222333,222333,221167,218167,216167,221000,223983,229900,235567,239583,240000,235500,235500,236167,236667,232667,229667,229667,234833,240442,247108,249275,250000,248333,249817,249817,251483,252333,251667,253083,257417,264750,269333,270000,268333,264333,263833,265500,270167,270000,270667,270667,275667,278667,282000,283300,282967,282133,279833,281500,281833,284500,285167,287333,290667,293000,294750,294750,293383,290800,289133,288833,291000,288667,290500,291667,299000,300500,301000,302333,307667
394388,49,"Birmingham, AL",Msa,AL,152658,157525,159667,162800,160325,157658,151858,151000,151000,144708,141804,141471,146912,152317,156317,162064,163731,161697,159467,156133,157093,155093,153260,149667,152000,157025,161858,162192,162250,160717,160717,160683,160683,158017,154183,152698,153664,158448,163300,164483,163483,159567,158717,155550,156100,154100,154933,154617,160233,166233,176400,182650,182361,177211,173044,174000,176000,178072,176738,183222,186800,198080,201597,208280,206667,199000,194417,192250,195205,191455,189862,184573,186573,188900,195533,196867,197217,194118,189118,183868,182133,183100,182233,183100,185467,194333,196667,197667,190900,184233,177400,173483,173150,170650,168667,170167,178300,185767,191667,192703,189570,183903,179397,179397,177597,176933,172933,173081,177415,187081,193500,192998,189707,187153,185988,185014,184735,182068,180667,182333,187667,197167,203833,207174,202008,198674,196000,196000,194333,191320,190320,191953,200617,210283,215683,213838,210838,205455,205317,203650,205552,201719,202705,210334,220818,226332,225150,224833,224083
395053,50,"Salt Lake City, UT",Msa,UT,225547,228564,229350,229892,227208,224330,222455,222638,223517,225167,223133,222467,219133,219650,219983,220000,219000,214333,209333,204067,205717,208717,210317,207000,203967,201633,208633,215000,221833,219650,214967,208133,202983,196425,193092,189008,187400,186733,189483,193667,193333,188333,183500,182100,182433,179600,177000,175533,182200,188867,194583,194017,196683,195767,198667,199333,203967,203633,204633,206000,212333,219000,227000,229417,229750,226083,222633,220300,221300,221693,222533,223199,223840,227300,229167,235834,236201,236000,232754,232387,233387,234592,231292,231292,233333,242333,249667,253000,250667,246958,245608,246292,247667,244850,244317,244625,250458,255975,263000,268000,269000,265317,262550,262583,263933,267367,266000,271000,275333,287500,292500,294825,291325,287992,287333,290877,292544,292794,292105,300438,305218,313363,316696,321667,319458,316125,317092,316300,312967,310100,311433,316325,321542,328925,337367,342383,342417,341417,338083,340000,339667,341333,344333,350667,357333,358833,362167,367167,374000
395031,51,"Rochester, NY",Msa,NY,113947,117667,121667,124167,125233,123567,120900,118017,117017,115017,115333,116167,118167,118833,120900,123733,125050,123483,121317,120000,118483,117117,116450,117633,120000,123667,125667,128000,128483,129317,126617,123708,121175,121542,120300,118917,117583,120833,123583,127250,126667,127000,125300,126600,124700,122733,118933,119133,120133,122267,125600,128537,132070,132770,132500,129000,126125,123458,121458,123667,125967,128967,130967,136000,139583,137583,131250,127000,126856,125356,124190,123333,124250,127417,130683,136267,134933,133442,130108,132775,130833,129167,125500,124550,124550,127217,132667,139300,141633,139300,135333,132833,134333,130792,129667,126419,129127,131086,136800,141633,144633,143000,139250,137083,136583,136167,134500,133292,134125,138708,142750,147417,148633,146300,143267,137467,136050,133283,133450,134850,137633,144967,149983,156000,154333,151667,147667,145967,143717,140383,138167,138083,141083,146667,155000,161000,162700,159367,155033,151750,150583,150550,147117,149950,154233,160917,161583,165667,172300
394640,52,"Grand Rapids, MI",Msa,MI,126467,128017,128925,126758,126875,125083,125583,125000,122000,119500,115333,118667,119967,122967,118717,118817,115817,118333,120083,119750,117817,114633,113633,113300,113649,114649,115316,117333,117500,119083,118917,117750,117650,116150,118817,114250,111917,113250,115983,120483,117483,117592,111425,109758,110167,114783,110617,110450,108333,117377,121127,125293,126167,124083,122417,120000,119140,117457,117423,119758,124392,126852,128627,130510,133083,134167,131000,127250,124250,122467,121217,119883,123333,127208,132842,135858,137633,139417,138067,135271,128438,127438,127917,131000,135633,140633,146967,148333,150333,150333,150049,147024,144174,143424,145450,148300,152667,159250,165583,167250,167967,166633,167908,167258,166258,163317,163000,166500,173667,179633,183800,183950,183983,183150,180833,179667,177168,179252,178718,182050,185300,192000,198633,201633,202633,200967,199467,194967,191667,190667,191500,194500,200315,207982,214190,215208,215208,212667,211667,207667,207033,204367,206700,212500,219333,221333,223167,227769,232435
395167,53,"Tucson, AZ",Msa,AZ,212843,211843,209030,209184,206850,201500,198833,194167,195332,193995,195328,192663,190667,189095,187270,184937,180413,178238,173905,172333,170667,176250,173917,172883,168324,169491,168524,169167,169319,171286,168451,170465,171165,169333,163000,157333,157333,157000,156000,152208,150542,147708,146342,145009,144842,144333,144300,146633,149717,151250,152917,153500,155000,157567,157567,160233,161000,163417,164083,164083,164967,165536,168258,169942,172527,171306,170656,171018,171150,172483,170600,171967,171267,172995,176495,181528,182667,181133,179883,177050,175417,172500,174167,175167,175667,175991,176074,178074,180833,181417,182417,181000,182833,181255,181222,179055,180300,181000,186000,188667,191667,188363,186363,185280,185583,185917,188317,191650,194983,197667,201316,202982,200482,201741,203074,206674,206733,204233,202381,200748,205248,208333,208667,208667,210300,212300,213208,215741,215075,215983,212483,214150,214000,218833,222167,226167,224000,224000,224167,223500,225500,224667,230300,232783,236117,236150,236667,241667,246667
753924,54,"Urban Honolulu, HI",Msa,HI,418578,424378,429378,406667,422333,410250,418250,415567,436983,413517,392200,388867,411900,426900,420067,416000,411000,418500,421083,428583,423417,427167,423000,421500,418333,420000,424667,440333,452000,471417,459083,449250,438500,441833,441228,437895,432895,439167,421428,416595,406595,415347,423450,440784,446437,435667,433818,427152,436408,431477,443143,447553,442500,444167,447123,454123,450790,448333,441667,440000,450000,442212,457212,448878,476333,475333,475333,459000,461667,484650,492983,498817,480930,489263,492420,501223,495056,502733,488833,521667,516150,557817,524867,512117,483451,488067,491333,499000,517000,533000,539000,529667,529333,529217,547217,544883,551667,550233,559902,568235,564668,562800,559467,565300,566667,569000,561500,552764,543097,544430,560333,574500,581167,591500,604667,613667,609833,589083,575417,562083,552833,562833,563333,578000,574500,581129,581463,581629,570000,574963,565796,580796,574167,581667,585833,602500,606833,605917,592583,584917,583333,581667,589833,603833,618833,624000,616975,608642,613642
395169,55,"Tulsa, OK",Msa,OK,122083,126000,128167,131000,132650,130817,129983,126667,126917,125250,126250,127417,127083,127917,128917,131250,130500,128917,127417,127167,125500,125000,122500,123333,125000,126667,129667,133417,136750,136583,132833,132944,133444,132611,129103,125353,123853,121917,125667,128667,135000,134500,134667,132583,133750,131000,128750,125750,127667,132667,135917,138250,138750,138167,138167,137583,139750,140750,138000,138766,140266,143766,145500,147333,148333,147500,143833,142167,142167,141500,139667,138167,139833,143500,145583,149983,151483,148400,146667,146317,149983,147150,145833,144167,148417,150750,154917,154833,154167,152333,150333,150333,147333,144667,142900,144067,146067,150167,152667,158633,157967,158484,153851,154017,154167,155833,154567,153890,154556,158823,161167,165467,164809,164126,160826,161317,161667,161333,160333,161000,162083,164750,166438,167688,168022,167000,167333,167333,165667,164333,161000,162667,165000,171500,176500,179500,176333,172535,169201,168868,171837,173837,177504,178667,180667,183333,187000,193333,197333
394619,56,"Fresno, CA",Msa,CA,252214,248083,248083,240000,235000,226667,224500,219750,217250,204417,199000,194250,196583,196750,195883,195467,196467,197667,200750,201417,195000,185667,178833,181583,179833,181500,178750,179833,178333,180000,181000,177333,177000,167667,166333,159333,164333,162667,165000,166667,170000,169750,164750,161417,161333,163000,162667,159667,163000,166667,168500,168500,169000,172167,173083,170917,172583,169333,173833,173833,182333,184500,191167,196667,203000,204667,202333,207667,210000,210333,203667,208000,212000,217000,213750,215083,216750,218500,221167,219500,218500,219333,219333,221833,221667,226667,229000,232333,233500,232833,229500,233000,232750,234083,227750,229667,231417,234750,237250,240000,242667,244333,245167,246167,245333,243167,240333,241667,243833,248500,252500,259000,263500,266500,265000,266667,266667,265000,266833,266167,269500,268083,270750,274083,275500,273500,273500,273333,275000,274083,273917,278917,279500,280333,275667,277667,277250,278583,276917,279083,279083,280083,277666,277666,279333,282743,291833,300833,305757
395238,57,"Worcester, MA",Msa,MA,237800,237300,237667,238333,237000,230667,225000,221333,218776,216109,210109,210667,212667,220000,217483,217817,216817,217333,216333,212933,213267,210600,208667,212167,217167,224500,230750,229083,230125,225025,228358,226550,220233,205233,198700,198367,206700,208267,215767,220767,222500,211317,204650,199650,197500,194167,189167,193317,194983,203317,211667,219250,219233,208984,203067,198584,202167,199900,203900,204217,210150,213983,222000,227667,234000,229000,224667,215667,215000,214167,214800,219633,218967,224000,228167,234483,237150,230067,226917,221917,221667,216667,217667,219983,224933,225767,232783,237833,242000,238000,236483,231483,230117,224133,221867,219700,222533,226467,234583,244067,250733,248983,245833,240500,239667,234333,236150,236133,242950,249800,259783,264633,269633,263000,260000,254692,257358,255692,251000,248333,250583,257250,270250,278000,280583,275917,267583,265000,259667,260333,255300,254883,257550,267400,277317,283983,287500,285000,283333,280000,280000,278150,272150,272800,276317,290650,297000,310333,315333
394415,58,"Stamford, CT",Msa,CT,417833,433333,443333,476500,484150,469150,436183,404867,386533,367167,358333,358167,362667,369333,391167,413333,430000,420000,401000,386000,384333,398333,397500,400000,394833,406167,422000,450500,474036,465703,429036,409000,401333,402500,392375,387708,391542,408030,443696,455363,463750,445250,414333,368917,337417,335583,342250,345917,360667,384000,415333,436667,438750,421583,393250,380250,384750,371417,360667,345000,364167,390500,423333,447500,446167,430000,401333,381000,374333,383667,377333,365500,369833,390292,423042,436375,452583,435000,408000,386317,387983,384567,379083,364083,386167,410000,437583,443042,433042,418790,411665,396665,393150,379483,381150,377000,379000,387333,401667,410667,411083,404417,390417,383868,380534,393368,390250,385250,387917,406500,428167,427667,424333,419333,404333,396667,388333,396167,394583,385417,387917,394500,423560,438227,444727,418167,391500,378233,384900,389400,377833,367833,370000,389667,413833,428833,432500,418333,392667,381000,377667,393772,388772,387105,391667,414833,444867,464867,486700
394312,59,"Albuquerque, NM",Msa,NM,185333,188583,192917,197410,194493,188660,184500,179500,178667,175000,177116,177949,178783,178300,178267,179350,178897,177263,174180,172333,170667,170000,168500,168841,169841,172439,173765,177382,178617,179950,178900,176733,175400,171167,170000,165000,165000,162333,164000,166750,167133,167133,164383,162333,160663,160330,161330,161317,162317,165650,169000,169142,167142,167008,166200,165533,163333,160500,159833,163333,165833,169083,166976,170642,173726,176300,172983,168317,169122,170672,171329,167558,167658,172000,174817,179813,179844,178444,175114,172750,174333,171333,169167,168333,171333,175150,180950,182450,184700,180733,180233,178667,177333,175333,170633,171967,175283,181883,186217,187233,187000,185667,185667,183667,183000,182167,182750,182750,185250,189167,192333,194000,194083,194250,192317,193067,189733,187933,186267,188933,196000,199333,203333,203333,205000,201667,198333,196333,198000,198750,199083,199917,204833,211500,219000,221667,221333,217000,217000,216150,218050,217017,218867,222482,226515,227482,229633,235267,243633
394308,60,"Albany, NY",Msa,NY,171250,175500,176917,181000,183667,186167,181583,178250,175983,174317,168400,166750,167683,173433,175600,176550,176550,177717,175833,172667,169333,166000,167833,169167,172417,172917,176250,179167,180833,184500,185667,187333,179833,176500,172633,170633,168967,169333,171167,176000,177500,177000,174167,170500,171333,168333,167333,166333,167500,170833,175167,182283,185617,186875,181425,180592,180000,176633,174133,172050,175917,175250,177333,182250,188417,187583,183000,176500,172317,173983,176317,178000,176000,174167,175833,181167,186167,185833,179917,177083,178500,178750,176083,174333,176667,182723,182723,184689,182967,184633,182633,180533,177867,174567,170317,170317,173317,181333,185917,189461,189461,186620,185408,183242,183885,180218,177385,174333,177000,177330,182997,186997,193317,192650,189067,185917,184750,181667,180083,181917,190250,194833,198167,198167,201667,200000,196633,194967,189967,190833,187500,192160,191327,192660,198000,204917,207750,204417,198320,194153,193487,195000,196633,195633,199933,204967,207633,207667,210000
394938,61,"Omaha, NE",Msa,NE,133967,137633,139133,140167,139100,137767,137600,134500,131167,127300,126217,128567,129433,132350,133333,136083,136417,138083,136667,134300,132633,134967,134000,134667,132667,135333,136000,139000,140083,137083,132750,132958,134125,135958,132792,129958,127542,129083,134083,138833,139833,137500,135750,133417,133083,129000,127000,126333,130000,136667,141667,145667,146667,146000,143167,139500,139167,137667,138167,134833,135250,139083,147417,155333,156333,153667,152000,150333,149000,145667,145000,146667,146667,148333,151667,156667,160000,157333,155000,155333,154667,154667,151333,153000,153667,158333,165000,168667,169000,165000,164000,163238,163238,163904,163333,163333,161667,163333,167333,172333,173333,171333,169333,169333,169333,169667,166500,166500,166500,174083,179250,180917,180167,178500,177833,176500,173333,175667,176667,178333,178667,182000,188000,194333,194333,193333,192417,192083,192083,191333,192667,193317,193317,198967,202983,207650,205667,202667,199633,196633,194967,191000,192667,196000,205667,210667,219250,223583,228583
394908,62,"New Haven, CT",Msa,CT,238667,242667,250667,255483,257483,252483,242667,234667,230500,227167,223083,215167,219333,223750,227500,226667,228333,225833,221133,215633,213967,213650,215650,214817,218167,219967,229967,232633,241000,235000,235667,219000,221000,214333,219333,212333,214000,217000,226667,228967,228950,223617,215983,211333,206333,195000,185229,178563,189146,195867,207533,216950,221667,211667,201667,200167,204750,196417,190917,184650,195150,199483,211500,218667,226333,227667,217333,206000,190708,185042,179708,178317,183317,191483,205917,214250,216833,214018,211351,207601,202667,200833,195833,195833,195333,203333,212333,219667,226150,225483,218817,208167,203167,200800,198300,193300,191667,198000,211833,221833,224833,221000,218667,214333,211000,208000,206333,201333,195967,201417,217250,228283,232833,222967,219300,212633,211833,212867,207700,205867,206133,216300,228633,235167,238500,231167,227300,217967,217300,210667,210333,207667,210333,217583,229583,237917,240333,235000,230000,225000,223333,218333,210333,208667,215333,230000,237667,247667,250983
394357,63,"Bakersfield, CA",Msa,CA,232000,231667,226667,221667,215000,205000,195167,186667,181000,172500,164325,158325,161658,159000,162000,160333,163000,158333,158333,157500,157833,151817,150983,146983,147000,147434,151100,153434,149667,144667,141333,142917,141250,141250,134333,132667,129667,133333,136667,140000,140667,138667,136667,134667,137667,136333,132333,128000,133083,136417,141750,140667,147833,147500,150833,149500,153000,154000,155917,159083,164083,170000,175583,180583,183333,186083,183750,184833,183167,185500,185000,185500,185500,188333,190833,193333,195500,198333,198167,198167,200000,201000,204167,201167,204500,204167,207833,211167,213167,211833,207500,206000,206000,206167,206167,205333,207500,209167,216333,220000,220000,216833,216833,219167,220667,215667,212167,210500,217917,220250,223750,224667,227250,229083,227250,228500,228583,228083,227917,226500,228833,230667,233500,236833,238500,239333,237667,235000,232333,230667,230000,233917,237417,242382,245965,249132,250833,250000,250000,251333,251333,248000,248333,248917,255250,256917,261917,264000,269000
