RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31
395224,82,"Wichita, KS",Msa,KS,98625.0,116000.0,125000.0,124750.0,114798.0,119900.0,134900.0,125000.0,119000.0,122000.0,123500.0,121000.0,110000.0,100161.0,129900.0,118000.0,127000.0,129950.0,124921.0,112500.0,108000.0,119900.0,113950.0,127450.0,101300.0,125000.0,121000.0,132000.0,135000.0,123950.0,132500.0,116500.0,112000.0,119750.0,109500.0,115000.0,104900.0,120900.0,107500.0,126950.0,123250.0,114900.0,124500.0,130950.0,123750.0,114250.0,127000.0,105800.0,113500.0,110000.0,127750.0,127000.0,129900.0,137000.0,122100.0,122500.0,120000.0,124800.0,110000.0,115950.0,109700.0,124950.0,127400.0,138700.0,134433.0,125000.0,130250.0,124000.0,123900.0,124500.0,118080.0,114000.0,120000.0,115000.0,119900.0,123500.0,134000.0,135000.0,136000.0,127750.0,132750.0,132000.0,122000.0,132800.0,133500.0,130000.0,138450.0,142000.0,140000.0,137000.0,138700.0,127700.0,129900.0,133650.0,129000.0,133000.0,129575.0,129050.0,135000.0,144000.0,139500.0,140000.0,140250.0,145000.0,144000.0,138250.0,147800.0,140000.0,138000.0,126000.0,137000.0,149000.0,150000.0,149900.0,151500.0,149900.0,145500.0,136450.0,142900.0,140500.0,140000.0,134750.0,146000.0,152500.0,156450.0,147500.0,154900.0,149900.0,149900.0,148750.0,144750.0,148000.0,148250.0,152000.0,149950.0,163000.0,165000.0,175000.0,150050.0,149900.0,150750.0,160250.0,154000.0,135000.0,153000.0,157125.0,175000.0,160000.0,169450.0,180255.0,181750.0
395115,83,"Springfield, MA",Msa,MA,197650.0,189500.0,209200.0,216500.0,213750.0,210000.0,216500.0,205000.0,199450.0,187200.0,187500.0,183000.0,180000.0,184500.0,185000.0,189900.0,197000.0,195725.0,198500.0,190000.0,189000.0,179950.0,180000.0,194900.0,185000.0,195000.0,181500.0,185000.0,200000.0,210000.0,203000.0,196500.0,199500.0,187150.0,185000.0,198700.0,174000.0,169950.0,183160.0,177250.0,203000.0,192500.0,210000.0,198000.0,183250.0,185500.0,173250.0,170750.0,170000.0,190000.0,177000.0,191000.0,199950.0,198000.0,210000.0,179000.0,180000.0,185000.0,178750.0,169000.0,178750.0,180500.0,190500.0,203500.0,207500.0,210000.0,202069.0,188000.0,186000.0,180000.0,185000.0,187500.0,170700.0,186725.0,190000.0,199900.0,210000.0,195038.0,205000.0,180025.0,190000.0,198500.0,178000.0,184000.0,188000.0,186000.0,195000.0,210000.0,210000.0,215000.0,223000.0,205250.0,190000.0,196000.0,185250.0,184300.0,181500.0,185500.0,199950.0,210000.0,213000.0,215000.0,214450.0,201000.0,195000.0,195000.0,200000.0,201000.0,195000.0,198500.0,200000.0,206000.0,217900.0,225000.0,212250.0,218000.0,216250.0,220000.0,209900.0,203000.0,204120.0,205000.0,216000.0,223000.0,234900.0,225000.0,229000.0,219000.0,224900.0,227000.0,223000.0,200000.0,209000.0,210000.0,220000.0,234000.0,233500.0,240000.0,239000.0,226500.0,230000.0,230000.0,240000.0,227000.0,217000.0,222000.0,245999.0,247000.0,247000.0,252500.0,255000.0
394440,84,"Fort Myers, FL",Msa,FL,229000.0,220000.0,200000.0,212000.0,210000.0,190000.0,172250.0,171000.0,175000.0,160000.0,157300.0,135000.0,140000.0,126300.0,142000.0,123450.0,120000.0,125450.0,108400.0,120000.0,115000.0,122950.0,122500.0,125500.0,118000.0,125000.0,125000.0,126300.0,121200.0,118250.0,117700.0,115200.0,120325.0,115000.0,125000.0,120000.0,120000.0,125000.0,133000.0,125000.0,140000.0,133000.0,125000.0,125500.0,130000.0,124900.0,129000.0,124500.0,130000.0,137950.0,151631.0,143800.0,146500.0,143870.0,140000.0,138000.0,153000.0,146900.0,156500.0,145000.0,150000.0,165000.0,175000.0,175000.0,190000.0,184900.0,175000.0,171750.0,176575.0,185500.0,190000.0,186000.0,185000.0,196950.0,203100.0,200000.0,200000.0,189000.0,190000.0,185000.0,196000.0,210000.0,200000.0,198000.0,189020.0,212000.0,215000.0,222000.0,209400.0,210000.0,192000.0,200000.0,196000.0,215450.0,220000.0,210745.0,198900.0,203000.0,214000.0,214000.0,215000.0,215955.0,219250.0,215000.0,213608.0,225000.0,224700.0,225000.0,217000.0,235000.0,232000.0,225000.0,222000.0,228950.0,223475.0,233600.0,221750.0,224500.0,230000.0,230000.0,235000.0,240250.0,247000.0,242000.0,235250.0,241969.0,240000.0,235000.0,239188.0,242500.0,240000.0,240000.0,230000.0,230000.0,245000.0,245000.0,239900.0,235000.0,235500.0,235000.0,236000.0,240250.0,241000.0,230885.0,243000.0,255000.0,252500.0,245000.0,240000.0,255000.0,263000.0
394399,85,"Boise City, ID",Msa,ID,183213.0,186875.0,186500.0,184000.0,195000.0,182549.0,180000.0,185000.0,180000.0,168221.0,165750.0,165000.0,163463.0,159900.0,160000.0,155000.0,162000.0,155000.0,156945.0,150000.0,144500.0,140000.0,150000.0,145778.0,140000.0,140000.0,136000.0,142500.0,138500.0,132500.0,135800.0,130500.0,131500.0,128388.0,125000.0,119859.0,120000.0,117500.0,115000.0,119900.0,126500.0,124000.0,126000.0,125000.0,123000.0,130000.0,121000.0,119500.0,135000.0,127995.0,136051.0,145000.0,147000.0,149900.0,159000.0,145000.0,149326.0,150000.0,149419.0,150500.0,149625.0,160000.0,165000.0,167995.0,178400.0,173000.0,175031.0,170000.0,179950.0,178243.0,178500.0,173125.0,166000.0,172500.0,175000.0,182400.0,187500.0,184794.0,185000.0,175990.0,183500.0,189000.0,186920.0,180000.0,184000.0,190000.0,187950.0,196750.0,200500.0,205000.0,200000.0,197000.0,200000.0,205000.0,207000.0,193450.0,204900.0,202500.0,210000.0,216374.0,218995.0,222500.0,219914.0,223000.0,224000.0,218900.0,222000.0,217100.0,229400.0,227210.0,225000.0,230000.0,239900.0,240000.0,245000.0,241552.0,242450.0,236995.0,250000.0,252679.0,252000.0,269900.0,260500.0,269000.0,285000.0,284000.0,284000.0,279827.0,279945.0,279900.0,278335.0,276500.0,284900.0,284900.0,299000.0,302000.0,308000.0,304800.0,305429.0,304036.0,301000.0,314571.0,301250.0,320000.0,320000.0,326000.0,324860.0,327450.0,339990.0,350990.0,365000.0
395160,86,"Toledo, OH",Msa,OH,110000.0,113000.0,132000.0,125000.0,125000.0,113300.0,120000.0,115000.0,101849.0,102500.0,95000.0,103000.0,114900.0,119150.0,108000.0,103900.0,117800.0,115000.0,118450.0,103500.0,99200.0,100000.0,96500.0,95000.0,95800.0,97750.0,107500.0,105000.0,118000.0,105500.0,108750.0,102000.0,118000.0,97000.0,101000.0,105000.0,97500.0,100000.0,100000.0,125000.0,106000.0,95500.0,105000.0,105750.0,98550.0,92250.0,102000.0,97000.0,113950.0,100250.0,95500.0,108333.0,122500.0,112250.0,98950.0,110000.0,110000.0,107250.0,99000.0,104250.0,96000.0,103200.0,99900.0,120000.0,121300.0,115000.0,117500.0,98250.0,90000.0,105000.0,100500.0,97500.0,73650.0,84200.0,99900.0,105000.0,114000.0,115500.0,119900.0,109950.0,105950.0,98500.0,103000.0,89650.0,100000.0,110000.0,108500.0,124000.0,117950.0,125000.0,107000.0,112900.0,114450.0,104000.0,112250.0,95100.0,105000.0,115000.0,118500.0,114438.0,121500.0,123950.0,110000.0,110000.0,116250.0,112500.0,113763.0,114000.0,109950.0,105000.0,117450.0,128900.0,126000.0,125600.0,122500.0,116000.0,118000.0,108000.0,110000.0,100000.0,100000.0,115000.0,120000.0,125000.0,129900.0,135000.0,126750.0,134950.0,110000.0,119965.0,116000.0,110000.0,118500.0,122000.0,119950.0,138000.0,129950.0,131950.0,129000.0,140950.0,125000.0,129000.0,129900.0,113000.0,130900.0,130000.0,136000.0,144000.0,135000.0,135500.0,142544.0
394816,87,"Madison, WI",Msa,WI,204000.0,212000.0,211500.0,215000.0,218800.0,229900.0,222250.0,215000.0,219900.0,210600.0,213750.0,209250.0,204300.0,202000.0,201950.0,202000.0,209300.0,208000.0,217750.0,204500.0,194250.0,195750.0,197600.0,188500.0,198500.0,197250.0,195000.0,200000.0,214000.0,227700.0,224450.0,210000.0,215712.0,199900.0,200750.0,205450.0,203100.0,193500.0,199000.0,203000.0,213250.0,211000.0,210000.0,199900.0,200000.0,206750.0,199950.0,182000.0,175000.0,186000.0,207450.0,209500.0,211500.0,196000.0,210000.0,198900.0,196000.0,198000.0,188450.0,190250.0,195000.0,193000.0,210000.0,210000.0,220900.0,217000.0,219250.0,212050.0,205950.0,205000.0,196750.0,207500.0,192250.0,204900.0,207500.0,212950.0,219900.0,238000.0,233500.0,228500.0,210000.0,221000.0,218926.0,210000.0,208000.0,220000.0,228000.0,230000.0,235000.0,232000.0,240000.0,232250.0,225000.0,227500.0,235000.0,226500.0,218500.0,230000.0,238028.0,235000.0,249700.0,255000.0,252500.0,240000.0,229500.0,245000.0,234950.0,234000.0,249000.0,250000.0,264700.0,257206.0,270000.0,271600.0,275000.0,256500.0,255000.0,262000.0,245000.0,265000.0,255000.0,273000.0,270600.0,280000.0,292000.0,286500.0,283250.0,267000.0,274900.0,277000.0,269450.0,299950.0,265000.0,284900.0,286400.0,300000.0,305000.0,293000.0,292750.0,280000.0,290000.0,295000.0,275000.0,287000.0,294000.0,299400.0,315000.0,319900.0,319950.0,310000.0,322500.0
394766,88,"Lakeland, FL",Msa,FL,179250.0,180000.0,165000.0,175000.0,169950.0,175000.0,167000.0,160000.0,165000.0,167850.0,159000.0,155000.0,137500.0,138000.0,133250.0,140000.0,134500.0,134000.0,136751.0,130000.0,133000.0,125000.0,125000.0,125000.0,122500.0,130000.0,119000.0,125000.0,125000.0,126000.0,115000.0,117000.0,106250.0,115000.0,122000.0,100000.0,102000.0,110000.0,100000.0,105000.0,109000.0,105250.0,100000.0,105000.0,110000.0,105000.0,105000.0,97950.0,93900.0,108500.0,102000.0,110000.0,115000.0,110000.0,110000.0,108500.0,110000.0,110000.0,120000.0,114950.0,108750.0,115000.0,124000.0,134000.0,128000.0,130000.0,141000.0,133000.0,135000.0,140000.0,143950.0,145000.0,134900.0,133000.0,138000.0,137700.0,145000.0,146150.0,147100.0,147271.0,149900.0,150000.0,151000.0,149000.0,145500.0,150000.0,149900.0,153490.0,156900.0,155600.0,153450.0,157000.0,155000.0,156745.0,155000.0,163250.0,152500.0,162000.0,159250.0,160950.0,165000.0,167500.0,170000.0,170000.0,174900.0,176400.0,171838.0,172950.0,167250.0,170475.0,174000.0,175000.0,185000.0,183000.0,183000.0,184000.0,183150.0,185000.0,188750.0,193950.0,189900.0,190000.0,190000.0,190000.0,196000.0,195000.0,200990.0,199000.0,200075.0,200745.0,204990.0,203070.0,202000.0,204945.0,205000.0,205000.0,211995.0,210000.0,210037.0,214000.0,212000.0,214950.0,213250.0,215000.0,215000.0,217000.0,217390.0,218000.0,218990.0,227250.0,228000.0
394931,89,"Ogden, UT",Msa,UT,189700.0,184900.0,192424.0,190000.0,191000.0,199900.0,189000.0,186000.0,196000.0,186100.0,179750.0,189995.0,191500.0,180000.0,180259.0,184950.0,189950.0,180750.0,184850.0,177000.0,178700.0,171751.0,184900.0,188315.0,177434.0,172150.0,176000.0,176500.0,193050.0,185500.0,190000.0,174725.0,174200.0,175000.0,170000.0,175750.0,170000.0,167000.0,168700.0,170000.0,172000.0,160000.0,169000.0,159250.0,166000.0,160200.0,164900.0,164000.0,155000.0,164950.0,166000.0,168000.0,175000.0,179900.0,175750.0,172000.0,175000.0,174500.0,175000.0,170086.0,170900.0,175000.0,185000.0,190000.0,185000.0,194700.0,192375.0,187000.0,184450.0,186500.0,188000.0,179999.0,183000.0,192000.0,185000.0,192250.0,193500.0,193800.0,200000.0,194500.0,194000.0,192000.0,193000.0,188000.0,191050.0,200000.0,197306.0,210000.0,207000.0,211318.0,204000.0,209500.0,210000.0,215500.0,210000.0,205000.0,199900.0,217250.0,222000.0,227750.0,231500.0,225000.0,230000.0,229900.0,230000.0,230000.0,226500.0,225000.0,230000.0,233250.0,234700.0,245000.0,255000.0,252050.0,252500.0,246000.0,246890.0,249900.0,250000.0,250000.0,250000.0,262000.0,268000.0,266500.0,280000.0,275000.0,274000.0,271700.0,272000.0,278000.0,275000.0,260000.0,279900.0,272000.0,285000.0,297625.0,301250.0,295000.0,300000.0,290000.0,300000.0,298400.0,302000.0,292000.0,302513.0,305000.0,320000.0,332000.0,321000.0,340001.0,347450.0
394528,90,"Daytona Beach, FL",Msa,FL,169900.0,175000.0,175000.0,175000.0,177000.0,177000.0,164000.0,165000.0,156750.0,158000.0,147750.0,139000.0,145000.0,135000.0,138500.0,135000.0,140000.0,138500.0,132000.0,135000.0,134450.0,130000.0,135000.0,135000.0,118000.0,124900.0,130000.0,125000.0,125000.0,132000.0,128000.0,126250.0,124000.0,125495.0,123350.0,116000.0,115000.0,117500.0,113250.0,115500.0,120000.0,113250.0,117000.0,111500.0,110000.0,111000.0,105000.0,96000.0,95000.0,115000.0,118000.0,118550.0,120000.0,117000.0,119879.0,117000.0,116300.0,119000.0,118000.0,123500.0,119000.0,125000.0,125000.0,131700.0,140000.0,135000.0,138500.0,140000.0,142464.0,146000.0,144900.0,147650.0,150000.0,145000.0,144900.0,152000.0,155000.0,155000.0,150000.0,149998.0,150000.0,149900.0,155000.0,145000.0,145000.0,150950.0,155000.0,157000.0,155000.0,160000.0,160000.0,160850.0,157000.0,160000.0,166000.0,165000.0,155000.0,170000.0,165000.0,174900.0,173750.0,172950.0,175000.0,175000.0,175000.0,178000.0,175000.0,170000.0,177500.0,180000.0,182500.0,182000.0,191750.0,191000.0,190000.0,195000.0,189900.0,191000.0,197000.0,189000.0,199990.0,199900.0,200200.0,203000.0,210000.0,210000.0,210000.0,212100.0,209450.0,215000.0,216894.0,212990.0,215000.0,210945.0,210000.0,219996.0,227500.0,215990.0,219000.0,225000.0,219990.0,222900.0,225000.0,225000.0,225000.0,229000.0,225000.0,229000.0,234000.0,242000.0,241800.0
394531,91,"Des Moines, IA",Msa,IA,154750.0,154500.0,159000.0,157500.0,164900.0,163000.0,161500.0,153000.0,153500.0,152000.0,154500.0,144500.0,159000.0,149500.0,143500.0,157000.0,154500.0,154500.0,154500.0,152500.0,144500.0,148000.0,149500.0,149500.0,153500.0,140000.0,145750.0,154000.0,161500.0,149500.0,159000.0,149500.0,149500.0,149950.0,157343.0,149000.0,124000.0,132900.0,143000.0,148000.0,159500.0,167000.0,156500.0,159500.0,155000.0,144750.0,145000.0,140500.0,140750.0,147500.0,153000.0,160500.0,166000.0,165000.0,168500.0,160000.0,148000.0,158000.0,164000.0,155000.0,153250.0,156000.0,164000.0,165000.0,175000.0,178000.0,175000.0,173000.0,160375.0,168250.0,167000.0,156500.0,159500.0,155000.0,165000.0,170000.0,182000.0,176950.0,180000.0,175500.0,163750.0,175000.0,160000.0,158500.0,175000.0,170760.0,172188.0,180500.0,182500.0,180000.0,187500.0,180051.0,179000.0,190000.0,190000.0,176000.0,178500.0,172800.0,183500.0,185000.0,199900.0,207500.0,199990.0,195750.0,195000.0,186500.0,185000.0,190000.0,180000.0,185500.0,192000.0,206000.0,214500.0,210000.0,207750.0,203750.0,210000.0,208000.0,205000.0,193000.0,212750.0,200000.0,215000.0,218500.0,225500.0,219000.0,218000.0,214000.0,213500.0,215000.0,202500.0,205000.0,207000.0,225000.0,225000.0,223500.0,237500.0,227000.0,232000.0,229500.0,220000.0,225000.0,228813.0,215000.0,216000.0,219000.0,232500.0,237750.0,238000.0,238500.0,250000.0
394711,92,"Jackson, MS",Msa,MS,127825.0,135000.0,132250.0,138000.0,143000.0,152000.0,150000.0,135000.0,143500.0,132000.0,139750.0,117250.0,134750.0,144000.0,143000.0,145000.0,150000.0,153000.0,147000.0,148000.0,142250.0,138500.0,135450.0,133950.0,130000.0,135000.0,139900.0,147400.0,150500.0,139750.0,143500.0,142500.0,156950.0,145000.0,143700.0,131000.0,146250.0,136000.0,147850.0,145000.0,140500.0,148000.0,150000.0,141500.0,149000.0,135000.0,135458.0,131000.0,142500.0,152900.0,152926.0,150000.0,153500.0,159900.0,156450.0,150000.0,149900.0,136900.0,149675.0,140000.0,141825.0,146500.0,149000.0,162750.0,158000.0,160000.0,157500.0,158000.0,136500.0,158000.0,158750.0,131500.0,160750.0,145900.0,150000.0,162000.0,163500.0,165000.0,162500.0,165000.0,155000.0,156600.0,173000.0,153000.0,155500.0,167500.0,168950.0,173000.0,175000.0,173300.0,168200.0,163000.0,167500.0,167000.0,168000.0,175000.0,156500.0,167250.0,175000.0,169600.0,180000.0,180250.0,177500.0,169700.0,165000.0,174000.0,168000.0,150000.0,164450.0,174350.0,175000.0,187500.0,183250.0,181635.0,182600.0,180000.0,179000.0,168500.0,165000.0,170000.0,169000.0,174950.0,179781.0,185000.0,194000.0,195500.0,190000.0,185000.0,190000.0,189915.0,180000.0,179000.0,173500.0,187500.0,187250.0,192000.0,198000.0,191500.0,192500.0,183500.0,188000.0,188000.0,194000.0,177400.0,192800.0,204250.0,207400.0,207250.0,218000.0,227000.0,216000.0
394352,94,"Augusta, GA",Msa,GA,123400.0,134000.0,124900.0,135000.0,142200.0,142000.0,137600.0,129700.0,130400.0,126505.0,136000.0,129050.0,119000.0,134500.0,132250.0,134450.0,144000.0,144500.0,132500.0,130000.0,125650.0,132950.0,135000.0,121000.0,129000.0,120500.0,130500.0,130000.0,140000.0,140000.0,145000.0,142500.0,137950.0,139316.0,139950.0,130000.0,122000.0,125000.0,129900.0,135850.0,140000.0,143850.0,144900.0,136500.0,140869.0,129950.0,140000.0,143500.0,124900.0,132950.0,133700.0,140000.0,149308.0,145500.0,145000.0,139900.0,139950.0,143000.0,145000.0,140000.0,140000.0,138900.0,135900.0,138500.0,151020.0,152000.0,141200.0,139450.0,130800.0,145000.0,144500.0,125000.0,134325.0,141000.0,134300.0,144900.0,160000.0,156000.0,145000.0,143538.0,147450.0,147950.0,149900.0,123450.0,138000.0,145000.0,148000.0,155000.0,161450.0,163900.0,153950.0,147700.0,140000.0,141900.0,140000.0,150250.0,147400.0,148500.0,150000.0,153400.0,165000.0,162900.0,150000.0,154650.0,150000.0,150000.0,155000.0,145000.0,154958.0,160000.0,157700.0,158000.0,173650.0,166000.0,160000.0,165000.0,173000.0,160000.0,174488.0,162000.0,172700.0,160000.0,173250.0,172700.0,187900.0,185500.0,177000.0,180000.0,178900.0,178705.0,180950.0,178050.0,175000.0,184900.0,178000.0,181000.0,199900.0,187200.0,194950.0,175000.0,180000.0,185000.0,189000.0,182000.0,184900.0,196000.0,200000.0,199000.0,207250.0,214000.0,204350.0
394666,96,"Harrisburg, PA",Msa,PA,159250.0,155000.0,162500.0,160700.0,165350.0,167950.0,169900.0,161526.0,164000.0,152700.0,151000.0,159950.0,155000.0,157000.0,161018.0,159900.0,163350.0,165000.0,162968.0,159900.0,159900.0,155000.0,154900.0,163450.0,154500.0,159900.0,160000.0,159900.0,170000.0,172500.0,165000.0,168750.0,155000.0,161750.0,158000.0,154900.0,163250.0,151000.0,152000.0,163900.0,165000.0,159900.0,162800.0,154000.0,154900.0,167500.0,155000.0,152000.0,150000.0,155000.0,158950.0,159900.0,175000.0,165000.0,167700.0,165000.0,156900.0,159900.0,159900.0,160000.0,149450.0,150000.0,167670.0,162500.0,172900.0,171000.0,165000.0,160495.0,162450.0,165000.0,169700.0,150000.0,164200.0,158450.0,159900.0,159950.0,170000.0,170000.0,169900.0,160000.0,160000.0,175250.0,174000.0,157950.0,160000.0,159900.0,168000.0,175000.0,175330.0,170500.0,173000.0,166500.0,169000.0,165000.0,162000.0,157000.0,160000.0,158375.0,165000.0,184500.0,175000.0,179900.0,174900.0,175000.0,174900.0,174900.0,175000.0,159950.0,163000.0,168000.0,174900.0,179450.0,189900.0,180900.0,184000.0,177925.0,174250.0,175000.0,184000.0,179950.0,169900.0,170000.0,175000.0,180000.0,181000.0,185000.0,185900.0,175000.0,184900.0,180000.0,181000.0,185000.0,169900.0,176750.0,185000.0,190250.0,194500.0,194000.0,201500.0,187250.0,192000.0,189900.0,190000.0,182000.0,181000.0,188750.0,202600.0,197600.0,199950.0,216250.0,211750.0
395006,100,"Provo, UT",Msa,UT,218000.0,228250.0,229000.0,225000.0,230733.0,218700.0,231500.0,216000.0,225500.0,220000.0,210000.0,225425.0,221495.0,215900.0,207000.0,212000.0,210000.0,209000.0,209900.0,205000.0,202750.0,201750.0,209450.0,213500.0,199000.0,196750.0,190700.0,195000.0,198000.0,209900.0,198500.0,190000.0,200000.0,192000.0,189900.0,185500.0,189000.0,179900.0,179450.0,187000.0,178000.0,186650.0,189000.0,182500.0,186000.0,181000.0,175000.0,179000.0,187000.0,179900.0,194000.0,185861.0,189950.0,195550.0,203650.0,198000.0,202000.0,198000.0,195120.0,202000.0,200575.0,201700.0,202450.0,219000.0,218000.0,227355.0,223000.0,222900.0,219900.0,222000.0,224425.0,225000.0,220000.0,219500.0,220000.0,225000.0,233700.0,239900.0,238700.0,225000.0,230000.0,233900.0,239500.0,227950.0,235000.0,243458.0,235071.0,248500.0,252000.0,250200.0,246000.0,254000.0,250000.0,259900.0,255000.0,254000.0,259100.0,250900.0,262400.0,268000.0,270000.0,269700.0,279500.0,265350.0,260000.0,261983.0,269000.0,266750.0,274939.0,273900.0,286000.0,286000.0,285000.0,290000.0,285250.0,287450.0,290000.0,290000.0,285000.0,296000.0,315000.0,295125.0,305000.0,315000.0,315000.0,325000.0,320000.0,318000.0,310000.0,319000.0,319605.0,310000.0,317750.0,316414.0,325000.0,339400.0,332000.0,331603.0,338500.0,337000.0,340125.0,338000.0,340730.0,336790.0,350000.0,350000.0,357000.0,342000.0,369500.0,369450.0,385000.0
394549,104,"Durham, NC",Msa,NC,187500.0,210000.0,195000.0,199750.0,212000.0,191000.0,198000.0,192500.0,200000.0,185000.0,190000.0,184000.0,183750.0,201250.0,189000.0,193000.0,200000.0,195500.0,200000.0,192000.0,190500.0,175000.0,186500.0,191580.0,190000.0,195000.0,192000.0,190000.0,205000.0,205500.0,217250.0,194750.0,211350.0,209750.0,195250.0,190000.0,187745.0,186500.0,203000.0,206500.0,194750.0,197000.0,197500.0,183750.0,183250.0,182500.0,181000.0,174000.0,175000.0,186000.0,198000.0,199000.0,212000.0,200000.0,196500.0,191000.0,191750.0,203126.0,177750.0,173500.0,188500.0,198500.0,197000.0,212000.0,213500.0,202500.0,203500.0,190250.0,199500.0,208000.0,213500.0,214000.0,198250.0,205000.0,205000.0,214500.0,223000.0,208750.0,215000.0,190000.0,205000.0,213087.0,215000.0,207500.0,204000.0,220625.0,221500.0,230000.0,231250.0,226500.0,218500.0,226000.0,220000.0,237750.0,237500.0,234000.0,228750.0,246000.0,232000.0,235000.0,252500.0,250000.0,247000.0,230000.0,240000.0,239500.0,260000.0,240000.0,252000.0,240000.0,254750.0,260000.0,275000.0,275000.0,265000.0,255000.0,270000.0,269500.0,275000.0,253000.0,276250.0,280000.0,277500.0,280000.0,290500.0,285000.0,290000.0,284060.0,276000.0,290000.0,305500.0,278000.0,290000.0,293500.0,295000.0,295000.0,298000.0,288500.0,279100.0,280000.0,282000.0,295228.0,290000.0,284000.0,291000.0,318400.0,306000.0,297091.0,309995.0,306000.0,320500.0
394995,119,"Port St. Lucie, FL",Msa,FL,191000.0,175100.0,190000.0,174000.0,180000.0,177990.0,170000.0,160000.0,149900.0,149900.0,150000.0,140000.0,145000.0,131884.0,135750.0,137000.0,130000.0,120000.0,127000.0,126000.0,122250.0,121770.0,125000.0,117000.0,123000.0,115000.0,125000.0,120000.0,122500.0,122500.0,117800.0,112000.0,117500.0,115000.0,115000.0,115000.0,110000.0,117000.0,125000.0,120000.0,120000.0,124900.0,117000.0,123000.0,114100.0,117000.0,121000.0,115600.0,126000.0,121000.0,120000.0,130000.0,129000.0,129950.0,129200.0,127750.0,125000.0,129900.0,130600.0,130100.0,125000.0,136000.0,136000.0,140000.0,148500.0,144000.0,157500.0,148500.0,149900.0,155000.0,165000.0,153000.0,155500.0,160000.0,165250.0,160000.0,167000.0,166000.0,174850.0,171000.0,170000.0,162500.0,168000.0,180000.0,175000.0,170000.0,180000.0,170000.0,185000.0,184700.0,183750.0,181000.0,178000.0,189900.0,180000.0,205000.0,175000.0,195000.0,195000.0,207850.0,199400.0,203695.0,199750.0,199900.0,200000.0,209300.0,219400.0,200750.0,213450.0,215200.0,223000.0,223000.0,220000.0,225000.0,223000.0,220484.0,222423.0,229900.0,224500.0,220000.0,225000.0,230000.0,227750.0,233000.0,230000.0,229000.0,234900.0,235800.0,239000.0,230000.0,239000.0,237500.0,240000.0,239000.0,249000.0,252250.0,250000.0,249900.0,246800.0,254000.0,255000.0,248883.0,249000.0,249900.0,247943.0,254900.0,250000.0,243700.0,258500.0,265000.0,267000.0
